Output       : /shared/home/erg966/LosslessModelCompression/compression_results_zstd.jsonl
RESULTS dir  : /shared/home/erg966/LosslessModelCompression/RESULTS_2_30
Chunk size   : 128 MB
Workers      : 6
Algorithms   : ['raw_zstd', 'byte_transpose', 'semantic_sep', 'bitplane', 'gorilla_base', 'xor_delta', 'gorilla_xor_delta']
Zstd level   : 1
Total trials : 294

[  1/294]  FP32E8M23/Var0p1/raw_zstd                ratio=0.9256  c=   7.40s  elapsed=38s
[246/294]  MXFP4E2M1/Var0p5/xor_delta               ratio=0.0482  c=   0.72s  elapsed=5885s
[247/294]  NVFP4E2M1/Var0p01/xor_delta               ratio=0.0533  c=   0.84s  elapsed=5885s
[248/294]  NVFP4E2M1/Var0p025/xor_delta               ratio=0.0533  c=   0.80s  elapsed=5885s
[249/294]  NVFP4E2M1/Var0p05/xor_delta               ratio=0.0533  c=   0.79s  elapsed=5889s
[250/294]  NVFP4E2M1/Var0p1/xor_delta               ratio=0.0533  c=   0.79s  elapsed=5890s
[251/294]  NVFP4E2M1/Var0p25/xor_delta               ratio=0.0533  c=   0.80s  elapsed=5893s
[252/294]  NVFP4E2M1/Var0p5/xor_delta               ratio=0.0533  c=   0.79s  elapsed=5893s
[253/294]  FP32E8M23/Var0p025/gorilla_xor_delta       ratio=0.0251  c=   2.08s  elapsed=5964s
[254/294]  FP32E8M23/Var0p01/gorilla_xor_delta       ratio=0.0251  c=   2.11s  elapsed=5964s
[255/294]  FP32E8M23/Var0p05/gorilla_xor_delta       ratio=0.0250  c=   2.08s  elapsed=5965s
[256/294]  FP32E8M23/Var0p25/gorilla_xor_delta       ratio=0.0250  c=   2.09s  elapsed=5965s
[257/294]  FP32E8M23/Var0p1/gorilla_xor_delta       ratio=0.0250  c=   2.08s  elapsed=5966s
[258/294]  FP32E8M23/Var0p5/gorilla_xor_delta       ratio=0.0250  c=   2.10s  elapsed=5966s
[259/294]  FP16E5M10/Var0p025/gorilla_xor_delta       ratio=0.0307  c=   1.40s  elapsed=5999s
[260/294]  FP16E5M10/Var0p05/gorilla_xor_delta       ratio=0.0306  c=   1.41s  elapsed=6000s
[261/294]  FP16E5M10/Var0p01/gorilla_xor_delta       ratio=0.0308  c=   1.47s  elapsed=6000s
[262/294]  FP16E5M10/Var0p1/gorilla_xor_delta       ratio=0.0307  c=   1.42s  elapsed=6001s
[263/294]  FP16E5M10/Var0p5/gorilla_xor_delta       ratio=0.0306  c=   1.41s  elapsed=6001s
[264/294]  FP16E5M10/Var0p25/gorilla_xor_delta       ratio=0.0306  c=   1.42s  elapsed=6001s
[265/294]  BF16E8M7/Var0p01/gorilla_xor_delta       ratio=0.0260  c=   1.34s  elapsed=6034s
[266/294]  BF16E8M7/Var0p25/gorilla_xor_delta       ratio=0.0257  c=   1.36s  elapsed=6035s
[267/294]  BF16E8M7/Var0p05/gorilla_xor_delta       ratio=0.0258  c=   1.33s  elapsed=6035s
[268/294]  BF16E8M7/Var0p1/gorilla_xor_delta       ratio=0.0258  c=   1.34s  elapsed=6035s
[269/294]  BF16E8M7/Var0p5/gorilla_xor_delta       ratio=0.0257  c=   1.37s  elapsed=6035s
[270/294]  BF16E8M7/Var0p025/gorilla_xor_delta       ratio=0.0260  c=   1.38s  elapsed=6036s
[271/294]  FP8E4M3/Var0p01/gorilla_xor_delta       ratio=0.0444  c=   1.04s  elapsed=6050s
[272/294]  FP8E4M3/Var0p025/gorilla_xor_delta       ratio=0.0445  c=   1.04s  elapsed=6052s
[273/294]  FP8E4M3/Var0p05/gorilla_xor_delta       ratio=0.0445  c=   1.03s  elapsed=6052s
[274/294]  FP8E4M3/Var0p1/gorilla_xor_delta       ratio=0.0445  c=   1.02s  elapsed=6052s
[275/294]  FP8E4M3/Var0p25/gorilla_xor_delta       ratio=0.0445  c=   1.02s  elapsed=6053s
[276/294]  FP8E4M3/Var0p5/gorilla_xor_delta       ratio=0.0445  c=   1.07s  elapsed=6053s
[277/294]  FP8E5M2/Var0p01/gorilla_xor_delta       ratio=0.0409  c=   1.00s  elapsed=6066s
[278/294]  FP8E5M2/Var0p025/gorilla_xor_delta       ratio=0.0410  c=   0.99s  elapsed=6068s
[279/294]  FP8E5M2/Var0p05/gorilla_xor_delta       ratio=0.0410  c=   0.99s  elapsed=6068s
[280/294]  FP8E5M2/Var0p1/gorilla_xor_delta       ratio=0.0410  c=   0.99s  elapsed=6069s
[281/294]  FP8E5M2/Var0p25/gorilla_xor_delta       ratio=0.0410  c=   0.99s  elapsed=6069s
[282/294]  FP8E5M2/Var0p5/gorilla_xor_delta       ratio=0.0410  c=   1.04s  elapsed=6069s
[283/294]  MXFP4E2M1/Var0p01/gorilla_xor_delta       ratio=0.0571  c=   0.72s  elapsed=6074s
[284/294]  MXFP4E2M1/Var0p025/gorilla_xor_delta       ratio=0.0578  c=   0.73s  elapsed=6077s
[285/294]  MXFP4E2M1/Var0p05/gorilla_xor_delta       ratio=0.0558  c=   0.71s  elapsed=6078s
[286/294]  MXFP4E2M1/Var0p1/gorilla_xor_delta       ratio=0.0578  c=   0.72s  elapsed=6078s
[287/294]  MXFP4E2M1/Var0p25/gorilla_xor_delta       ratio=0.0556  c=   0.71s  elapsed=6079s
[288/294]  MXFP4E2M1/Var0p5/gorilla_xor_delta       ratio=0.0581  c=   0.73s  elapsed=6079s
[289/294]  NVFP4E2M1/Var0p01/gorilla_xor_delta       ratio=0.0643  c=   0.83s  elapsed=6084s
[290/294]  NVFP4E2M1/Var0p025/gorilla_xor_delta       ratio=0.0643  c=   0.83s  elapsed=6086s
[291/294]  NVFP4E2M1/Var0p05/gorilla_xor_delta       ratio=0.0643  c=   0.82s  elapsed=6086s
[292/294]  NVFP4E2M1/Var0p1/gorilla_xor_delta       ratio=0.0643  c=   0.82s  elapsed=6087s
[293/294]  NVFP4E2M1/Var0p25/gorilla_xor_delta       ratio=0.0643  c=   0.82s  elapsed=6087s
[294/294]  NVFP4E2M1/Var0p5/gorilla_xor_delta       ratio=0.0643  c=   0.82s  elapsed=6088s

All done.  Wall time: 6087.8s  (101.5 min)
Results → /shared/home/erg966/LosslessModelCompression/compression_results_zstd.jsonl
